"","0","1","2","3"
"6086",0.726841610639558,0.127291211898556,0.0835230824047339,0.0623440950571519
"6087",0.799079989248621,0.093350805169863,0.0655854422596117,0.0419837633219039
"6089",0.756567740014836,0.113350228687773,0.076361217768305,0.0537208135290855
"6091",0.791136646605042,0.0970923040170097,0.0676489119354091,0.0441221374425391
"6092",0.809591380813538,0.0883970121211065,0.0628177611912194,0.0391938458741365
"6094",0.81732538894011,0.0847504277302712,0.0607536265315344,0.0371705567980847
"6095",0.812821330275664,0.0868742540966122,0.0619586223678156,0.0383457932599079
"6096",0.761978916922869,0.110808304738505,0.0750253425374867,0.0521874358011388
"6097",0.793696587715219,0.0958867164589335,0.0669865011399925,0.043430194685855
"6098",0.800492174590371,0.0926854427980567,0.0652160905640793,0.0416062920474927
"6100",0.836351303444311,0.075774899954487,0.0555711576092705,0.0323026389919318
"6101",0.762063443199865,0.110768588696619,0.0750043949097381,0.0521635731937773
"6102",0.824270591940374,0.0814747071334036,0.0588793831849238,0.0353753177412984
"6104",0.810376252833616,0.0880270070353201,0.0626093720879449,0.038987368043119
"6105",0.772705881845699,0.105765833909639,0.0723469726728146,0.049181311571847
"6106",0.754327323011019,0.114402319012275,0.0769113673868082,0.0543589905898977
"6107",0.823229131984019,0.0819659716415645,0.0591616982788623,0.0356431980955548
"6108",0.783903735498133,0.100497483941096,0.0695073578379089,0.0460914227228623
"6109",0.789789796205458,0.0977265135746701,0.0679964414946324,0.0444872487252397
"6110",0.816736824192518,0.0850279819188559,0.0609115524714941,0.0373236414171316
"6112",0.79566683924467,0.0949587053106634,0.0664750040311631,0.0428994514135039
"6113",0.778417298729226,0.103079285527186,0.0709042859266517,0.0475991298169362
"6114",0.767137449060912,0.108383965625779,0.0737423746471843,0.0507362106661249
"6116",0.821301180609254,0.0828753489556415,0.0596831364176316,0.0361403340174725
"6117",0.771969076656752,0.106112327380315,0.0725322395670158,0.0493863563959171
"6118",0.744379008838199,0.119071390210044,0.0793336147765684,0.0572159861751883
"6120",0.75673948332798,0.113269570064668,0.0763189739994176,0.053671972607934
"6121",0.844947195962715,0.0717182045566628,0.0531786000717516,0.030155999408871
"6122",0.782798821481151,0.101017515660534,0.0697895650376843,0.0463940978206308
"6123",0.805773831446333,0.0901964709991048,0.0638278947673765,0.0402018027871854
"6124",0.760581145765696,0.11146502841791,0.0753713842318384,0.052582441584555
"6125",0.756138008770294,0.11355204500523,0.0764668745577082,0.0538430716667677
"6126",0.780815282016694,0.101950972041209,0.0702950673812293,0.0469386785608672
"6127",0.754327323011019,0.114402319012275,0.0769113673868082,0.0543589905898977
"6128",0.770407885650918,0.106846433574048,0.0729241589345487,0.0498215218404857
"6130",0.781252813468752,0.101745080673034,0.0701836859720757,0.0468184198861386
"6131",0.750372003940068,0.11625919850369,0.0778784382237943,0.055490359332448
"6133",0.738424017782181,0.12186414112988,0.0807676190100401,0.058944222077899
"6135",0.757382761269243,0.112967445993633,0.076160656601718,0.0534891361354059
"6136",0.757768152253766,0.112786433737443,0.0760657397041697,0.0533796743046213
"6137",0.832295012118557,0.0776889320637161,0.0566888950894119,0.0333271607283145
"6138",0.855084707186359,0.0669333888028739,0.0503137356464298,0.0276681683643373
"6139",0.780137817895688,0.102269756741938,0.0704673909956765,0.0471250343666975
"6140",0.835781367714007,0.0760438462482973,0.0557286380319029,0.0324461480057931
"6142",0.73743005130614,0.12233012792049,0.08100582214586,0.0592339986275099
"6143",0.808552868114409,0.0888865660460057,0.0630931204183325,0.0394674454212524
"6144",0.798483079914984,0.0936320270229656,0.0657413327292616,0.0421435603327884
"6145",0.803293460040941,0.0913654337040668,0.064481161167657,0.0408599450873356
"6146",0.758324065449777,0.112525318972514,0.0759287352857865,0.0532218802919222
"6147",0.788126098555208,0.0985098426791411,0.0684247979485178,0.0449392608171337
"6148",0.776848233621218,0.103817462390251,0.0713017914998929,0.0480325124886378
"6150",0.814717381369397,0.0859802511180215,0.0614523544271229,0.0378500130854584
"6152",0.776121292630822,0.10415942683262,0.0714856542479061,0.0482336262886511
"6155",0.782759282353706,0.10103612413182,0.0697996555127565,0.0464049380017182
"6158",0.773930023221784,0.105190119157856,0.0720387400545062,0.0488411175658544
"6159",0.827497268533659,0.0799525413750406,0.0580018373883706,0.0345483527029304
"6160",0.778457423674081,0.103060407346929,0.0708941090867179,0.0475880598922724
"6164",0.770325502959869,0.106885169180494,0.0729448162097151,0.0498445116499213
"6166",0.774824653984439,0.104769338853395,0.0718131387136096,0.0485928684485565
"6167",0.79266786283889,0.0963712116623668,0.0672529888349531,0.0437079366637898
"6168",0.737294314628531,0.122393759760866,0.0810383258574357,0.0592735997531678
"6169",0.783706738372879,0.10059020433447,0.0695577057199266,0.046145351572724
"6170",0.75028458037112,0.11630023308552,0.0778997530713289,0.0555154334720316
"6172",0.774621557156279,0.104864865896563,0.0718643792326721,0.0486491977144865
"6173",0.765092133968671,0.109345321257498,0.0742521726031636,0.0513103721706677
"6175",0.820484359321971,0.0832606067639805,0.0599035943869767,0.0363514395270722
"6176",0.79743519945598,0.0941256904956335,0.0660146720959224,0.0424244379524642
"6177",0.761047716275591,0.111245825418374,0.075255952175645,0.0524505061303892
"6178",0.85872772349996,0.0652138845835833,0.0492723714181669,0.02678602049829
"6181",0.745310772875054,0.118634268293423,0.0791081652824717,0.0569467935490514
"6182",0.821267206227746,0.0828913733937972,0.0596923114760391,0.0361491089024171
"6183",0.763160337706444,0.110253169068285,0.0747323331282774,0.0518541600969935
"6185",0.777170759578547,0.10366573508354,0.0712201553451207,0.0479433499927923
"6186",0.751985514296703,0.115501794889471,0.0774845801876319,0.0550281106261947
"6187",0.750808803761165,0.116054169887976,0.0777719026641058,0.0553651236867541
"6188",0.748487728461059,0.117143559418702,0.0783372719665684,0.0560314401536703
"6189",0.8297630519659,0.0788835711413602,0.0573830058188674,0.0339703710738727
"6191",0.738514252991884,0.12182183517976,0.0807459779746716,0.0589179338536852
"6192",0.778417298729226,0.103079285527186,0.0709042859266519,0.0475991298169362
"6193",0.759433186515591,0.112004322102182,0.0756550748737841,0.0529074165084431
"6194",0.767387011368813,0.108266653202013,0.0736800704598401,0.0506662649693344
"6195",0.758366790660997,0.112505250232991,0.0759182012820834,0.0532097578239285
"6198",0.81701398429845,0.0848972802065012,0.0608372012756458,0.0372515342194034
"6200",0.74694679447673,0.117866661165003,0.0787116071128045,0.0564749372454626
"6202",0.769376558939006,0.107331335714835,0.0731825888936058,0.0501095164525538
"6203",0.745089135065053,0.118738249605419,0.0791618191805254,0.0570107961490025
"6206",0.84877607878927,0.0699110482259999,0.0521021618235285,0.0292107111612014
"6211",0.777854985150852,0.103343839608719,0.0710468437975575,0.0477543314428715
"6212",0.777653903573862,0.103438440613402,0.0710977944124469,0.0478098614002898
"6213",0.763959626853863,0.109877560976044,0.0745338224455167,0.0516289897245763
"6214",0.790098226912692,0.0975812836486119,0.0679169162709748,0.0444035731677216
"6215",0.749584428866256,0.116628855829703,0.0780703643582201,0.055716350945821
"6218",0.766429307729003,0.108716830401413,0.0739190458457374,0.0509348160238465
"6220",0.769128541440948,0.107447940875367,0.0732446811381255,0.0501788365455601
"6222",0.821437026128084,0.0828112755153112,0.0596464454874937,0.0361052528691106
"6224",0.750109669642879,0.116382331097676,0.0779423904867488,0.0555656087726963
"6225",0.807654027203055,0.0893102576410852,0.0633311037579512,0.0397046113979087
"6227",0.778337032715146,0.103117049304198,0.0709246419546993,0.0476212760259572
"6231",0.829697720804559,0.0789143947159264,0.0574008795242807,0.0339870049552343
"6232",0.786998466986057,0.099040722329753,0.068714550115064,0.0452462605691263
"6238",0.74246386797265,0.119969723897218,0.0797960872831117,0.0577703208470211
"6241",0.783391263583352,0.100738685762228,0.0696383042100803,0.0462317464443389
"6242",0.777975569600827,0.103287108663806,0.07101628279079,0.0477210389445769
"6243",0.758494934281455,0.112445058600127,0.0758866033908272,0.0531734037275904
"6245",0.77857776625984,0.103003787639707,0.0708635832653984,0.0475548628350543
"6246",0.785278954781519,0.0998501752807765,0.0691554882583275,0.0457153816793771
"6247",0.772501388283853,0.105862002028854,0.0723984111458349,0.0492381985414576
"6248",0.817152438701011,0.0848319880050844,0.0608000477450894,0.0372155255488154
"6249",0.866764171096791,0.0614208634987191,0.0469521239509912,0.0248628414534982
"6251",0.768093056212268,0.107934747811323,0.0735036851226257,0.0504685108537838
"6252",0.757211337757324,0.113047959016697,0.0762028596151573,0.0535378436108225
"6253",0.8482128130101,0.0701769030366653,0.0522609384070643,0.0293493455461701
"6254",0.827199927975578,0.0800928172328717,0.058082886330957,0.0346243684605933
"6255",0.853391993153687,0.0677323528353635,0.0507954399061685,0.0280802141047811
"6256",0.758793749298361,0.112304696556203,0.0758128990387145,0.0530886551067219
"6257",0.861250149062756,0.0640233188479489,0.0485475562216994,0.0261789758675958
"6260",0.773032792248364,0.105612093057328,0.0722647104866571,0.0490904042076511
"6261",0.852698635624124,0.0680596181655008,0.0509923603171926,0.0282493858931827
"6263",0.782125925490802,0.101334196424052,0.0699612120096493,0.0465786660754969
"6266",0.788475135328166,0.0983455107953416,0.068335015523777,0.0448443383527151
"6269",0.814262325665237,0.0861948207073247,0.0615739908786143,0.0379688627488238
"6270",0.743667534539934,0.11940514037889,0.0795055667207952,0.0574217583603806
"6271",0.811867550104,0.0873239384196066,0.0622127504366324,0.0385957610397605
"6272",0.813067979930626,0.0867579613808822,0.0618928453113175,0.0382812133771745
"6274",0.745310772875054,0.118634268293423,0.0791081652824717,0.0569467935490514
"6276",0.853708853732685,0.0675827942013587,0.0507053727176222,0.0280029793483342
"6277",0.806824170106988,0.0897014142419607,0.0635505413791885,0.039923874271863
"6278",0.824136489657486,0.0815379652663787,0.0589157603837498,0.0354097846923856
"6279",0.792132912508665,0.0966231428141483,0.0673914092776131,0.0438525353995738
"6281",0.764715065384907,0.1095225362448,0.0743459977254507,0.0514164006448426
"6282",0.750677819476015,0.116115653216343,0.0778038565558703,0.0554026707517712
"6306",0.772010055927149,0.106093056804814,0.0725219405466706,0.0493749467213668
"6307",0.83470035028485,0.0765539557566932,0.0560269483980432,0.0327187455604135
"6308",0.760538698202009,0.111484970588851,0.0753818822466697,0.0525944489624702
"6311",0.82570696600771,0.08079712763742,0.0584892761802256,0.0350066301746445
"6315",0.761598283972486,0.110987147742273,0.075119641733177,0.0522949265520636
"6318",0.846212431948152,0.0711210471863903,0.0528236381398516,0.0298428827256057
"6319",0.751157861882822,0.115890320223415,0.0776867207440189,0.055265097149744
"6323",0.852582805665651,0.0681142899382399,0.0510252350665483,0.028277669329561
"6331",0.76538510956136,0.109207624505304,0.0741792378478781,0.051228028085458
"6332",0.787582288339187,0.0987658691440123,0.0685645920592097,0.0450872504575909
"6334",0.74008998245458,0.121083007634597,0.0803676353834503,0.0584593745273728
"6336",0.78402186930109,0.100441881429385,0.0694771587836239,0.0460590904859006
"6337",0.740314563179107,0.120977696895448,0.0803136448041813,0.0583940951212643
"6340",0.749584428866256,0.116628855829703,0.0780703643582201,0.055716350945821
"6341",0.738469138000338,0.121842986977236,0.0807567982039462,0.0589310768184801
"6342",0.774336995933155,0.104998707376366,0.0719361481158337,0.048728148574645
"6344",0.828551105969234,0.079455362983745,0.057714282922061,0.0342792481249604
"6345",0.750721486206057,0.116095156367766,0.0777932046126348,0.0553901528135423
"6346",0.772132961517129,0.106035259856275,0.0724910480086065,0.0493407306179891
"6347",0.776525363704728,0.103969347794308,0.0713834773068638,0.0481218111940995
"6349",0.752811250570919,0.115114139649053,0.0772826752733678,0.05479193450666
"6352",0.83463657866521,0.076584047808278,0.0560445305414161,0.0327348429850963
"6353",0.797285160380217,0.0941963723430894,0.0660537756144947,0.042464691662199
"6354",0.823464735535466,0.0818548373597661,0.0590978711099234,0.0355825559948444
"6357",0.797360190604129,0.0941610264658859,0.0660342221379559,0.0424445607920296
"6359",0.801970369273424,0.0919889209121756,0.0648286560108623,0.0412120538035379
"6361",0.766095528720965,0.108873717860411,0.0740022579995266,0.0510284954190975
"6362",0.801047496628784,0.0924237833254157,0.0650706391208674,0.0414580809249327
"6363",0.771435857481495,0.106363068957339,0.0726661953311554,0.0495348782300104
"6364",0.802228177138862,0.0918674363885546,0.0647609986150362,0.0411433878575476
"6365",0.818944731295846,0.0839867448405708,0.0603183933710317,0.036750130492552
"6366",0.830675538054126,0.0784530490077041,0.0571331724911494,0.0337382404470208
"6367",0.764589279449656,0.109581651972367,0.074377285709008,0.0514517828689697
"6368",0.7978848038133,0.0939138827084339,0.0658974440283595,0.0423038694499067
"6369",0.852495882454434,0.0681553177044018,0.0510499013796677,0.028298898461496
"6370",0.783903735498133,0.100497483941096,0.0695073578379089,0.0460914227228623
"6371",0.803952420062704,0.0910548911086575,0.0643078406019262,0.040684848226712
"6372",0.79993565307048,0.0929476589464743,0.065361737668886,0.0417549503141596
"6374",0.778497543244137,0.1030415316389,0.0708839330297465,0.0475769920872161
"6375",0.770201888665762,0.106943291039156,0.0729758077153573,0.0498790125797248
"6376",0.76788555685399,0.108032293399783,0.0735555411533736,0.0505266085928539
"6377",0.82507346747233,0.0810959717132836,0.0586614350158384,0.0351691257985477
"6378",0.802338586367487,0.0918154086772,0.0647320157182171,0.0411139892370955
"6379",0.841868855262364,0.0731710530077916,0.0540392030600169,0.0309208886698273
"6380",0.796872112076285,0.0943909517634313,0.066161381079135,0.0425755550811487
"6382",0.837549130004678,0.0752096470658481,0.0552397203733727,0.032001502556101
"6383",0.813665912728817,0.0864760366965104,0.0617332865161341,0.0381247640585384
"6384",0.739460459900418,0.121378191844882,0.0805188868700545,0.0586424613846454
"6385",0.768010072559227,0.10797375868098,0.0735244253309572,0.0504917434288362
"6386",0.764127652010211,0.109798598081465,0.0744920635592835,0.0515816863490399
"6387",0.850953054425981,0.068883530259411,0.0514871212722894,0.0286762940423186
"6388",0.790252313542865,0.0975087281836125,0.0678771736083645,0.044361784665158
"6389",0.779578739952416,0.102532822187285,0.0706094760953083,0.0472789617649911
"6390",0.790790941039619,0.097255096421541,0.0677381791868389,0.0442157833520014
"6391",0.738829911560598,0.121673838559661,0.0806702525427627,0.0588259973369791
"6392",0.740179830460441,0.121040876249818,0.080346037391239,0.0584332558985019
"6393",0.801269289706235,0.0923192753772295,0.0650125134246712,0.041398921491864
"6394",0.753375123246304,0.114849403715609,0.0771446664051505,0.0546308066329362
"6396",0.763497116016158,0.110094910713369,0.0746487183202309,0.0517592549502414
"6397",0.797510186936828,0.0940903644321265,0.0659951254894678,0.0424043231415777
"6398",0.791596911873061,0.0968755598395674,0.067529994219479,0.0439975340678927
"6426",0.777694130638584,0.103419515469708,0.0710876027299403,0.0477987511617679
"6427",0.780536514314902,0.10208214972725,0.0703659964483603,0.0470153395094878
"6429",0.811513323303038,0.0874909424981669,0.0623070395672089,0.0386886946315859
"6438",0.773848564210098,0.105228431109516,0.0720592675992828,0.0488637370811029
"6439",0.752289955931318,0.115358873252588,0.077410166665735,0.0549410041503586
"6444",0.836034874639248,0.0759242196301494,0.0556586083638445,0.0323822973667583
"6445",0.782403188392687,0.101203711801722,0.069890505837698,0.0465025939678933
"6446",0.77591905556719,0.104254558954272,0.0715367717005309,0.0482896137780072
"6447",0.775392610464093,0.104502191329834,0.0716697673023629,0.0484354309037104
"6451",0.810945463498436,0.0877586601161372,0.0624580902652991,0.0388377861201273
"6455",0.793810649485864,0.0958329951982056,0.0669569293785899,0.0433994259373404
"6458",0.747255499170831,0.117721806214054,0.0786366784850123,0.0563860161301028
"6460",0.785983648222028,0.0995184555435587,0.0689749136739415,0.0455229825604721
"6461",0.872904911618049,0.0585229498276477,0.0451571244138165,0.0234150141404868
"6464",0.78523975412177,0.0998686276953126,0.0691655279029465,0.0457260902799708
"6469",0.823532004190351,0.0818231065281677,0.0590796431923114,0.0355652460891701
"6470",0.786803591431351,0.0991324639866132,0.0687645771141379,0.0452993674678984
"6471",0.750459406309829,0.116218173539729,0.0778571259522527,0.0554652941981899
"6474",0.789751218229851,0.0977446784712752,0.0680063858851241,0.0444977174137497
"6475",0.72841738884936,0.126553247142605,0.0831507953523403,0.061878568655694
"6476",0.776202149838371,0.104121391268739,0.0714652126734529,0.0482112462194372
"6478",0.735161647854745,0.123393415732179,0.0815482157691433,0.0598967206439322
"6479",0.769872014383524,0.107098390881398,0.0730584845048134,0.0499711102302648
"6480",0.7486195071463,0.117081715821067,0.078305222068122,0.0559935549645101
"6481",0.753764970530601,0.114666364060641,0.0770491871350215,0.0545194782737369
"6482",0.740045050594548,0.121104076870941,0.080378435259029,0.058472437275482
"6483",0.733885658483232,0.123991413291889,0.0818525669929883,0.0602703612318907
"6485",0.747519897163245,0.117597738140516,0.0785724783907638,0.0563098863054745
"6486",0.776606113429535,0.103931361623132,0.0713630512052841,0.0480994737420487
"6487",0.775433138483343,0.104483127874185,0.0716595322507508,0.0484242013917207
"6490",0.741525034662074,0.120410040602749,0.0800223503067809,0.0580425744283958
"6491",0.74170403855841,0.120326090154752,0.0799792323026217,0.057990638984217
"6492",0.78413995475109,0.10038630121172,0.0694469669909636,0.0460267770462269
"6494",0.760962933372219,0.111285658567413,0.0752769335284366,0.0524744745319308
"6495",0.764337562986096,0.109699949508908,0.0744398810567165,0.0515226064482788
"6496",0.746505338892812,0.118073800070902,0.0788187011248985,0.0566021599113876
"6497",0.737339565406289,0.122372546797451,0.0810274907166077,0.0592603970796523
"6499",0.735343599295706,0.123308137116661,0.0815047725562504,0.059843491031383
"6501",0.818188178514983,0.0843435422378396,0.0605218658371168,0.0369464134100605
"6503",0.746902672679434,0.117887364296765,0.0787223137049772,0.0564876493188241
"6505",0.738243484649888,0.121948781287957,0.0808109079973423,0.0589968260648121
"6507",0.767760992879989,0.108090850213668,0.0735866635828873,0.0505614933234557
"6508",0.735843536402412,0.123073814041171,0.0813853498447515,0.0596972997116657
"6509",0.760920533903566,0.111305578799361,0.0752874252546601,0.052486462042413
"6511",0.853074549311517,0.0678821866674006,0.0508856252731259,0.0281576387479566
"6513",0.810589865194441,0.0879263031754768,0.0625526143465573,0.038931217283525
"6514",0.819150625253373,0.0838896413326588,0.0602629785015376,0.0366967549124302
"6515",0.848864854076737,0.0698691472155338,0.0520771239707236,0.0291888747370057
"6516",0.856902005668825,0.0660756212635402,0.0497950558774466,0.0272273171901886
"6520",0.780456818028506,0.10211965133624,0.0703862690270361,0.0470372616082173
"6524",0.759475772954435,0.111984316605762,0.0756445587905631,0.0528953516492399
"6528",0.805010455796713,0.0905562557146453,0.0640292027452597,0.0404040857433822
"6529",0.81572930810973,0.085503087478208,0.0611815681871984,0.037586036224864
"6530",0.81373615781946,0.0864429156868072,0.0617145321849245,0.0381063943088088
"6532",0.839176480044713,0.074441678079636,0.0547884249654492,0.0315934169102014
"6533",0.82680282523732,0.0802801555063507,0.0581910704377192,0.0347259488186101
"6536",0.770325502959869,0.106885169180494,0.0729448162097151,0.0498445116499213
"6537",0.77640419881093,0.104026345574818,0.0714141222665513,0.0481553333477009
"6538",0.852669685382091,0.0680732826897437,0.0510005775400442,0.0282564543881213
"6539",0.759305395163643,0.112064353194771,0.0756866272745399,0.0529436243670459
"6540",0.792858662040404,0.0962813539973241,0.0672035929045717,0.0436563910576999
"6541",0.783706738372879,0.10059020433447,0.0695577057199266,0.046145351572724
"6542",0.736705579790542,0.122669742027246,0.0811792344568252,0.0594454437253873
"6544",0.778497543244137,0.1030415316389,0.0708839330297465,0.0475769920872161
"6545",0.783864346818543,0.100516023065785,0.069517425802264,0.0461022043134087
"6546",0.785396524533559,0.0997948329041321,0.0691253741974885,0.0456832683648206
"6548",0.751027004859577,0.115951745797141,0.0777186591085219,0.0553025902347602
"6551",0.759177555761782,0.112124406189788,0.0757181858973345,0.0529798521510952
"6552",0.792553319030636,0.0964251560074792,0.067282636490178,0.0437388884717068
"6553",0.752289955931318,0.115358873252588,0.0774101666657352,0.0549410041503586
"6554",0.837234618418527,0.0753580662282047,0.055326806197884,0.0320805091553842
"6557",0.784808192350376,0.100071767785278,0.0692760175435682,0.0458440223207785
"6558",0.74606335544634,0.118281177951071,0.0789258574040953,0.0567296091984938
"6560",0.808516977993327,0.0889034841491253,0.0631026290148545,0.039476908842693
"6561",0.786140010458318,0.099444849080968,0.0689348218136355,0.0454803186470788
"6562",0.77007822606423,0.107001435034732,0.0730068059277875,0.0499135329732507
"6566",0.765301429034922,0.109246954188731,0.0742000727428012,0.0512515440335459
"6568",0.80274301036472,0.0916248307459104,0.0646258125633727,0.0410063463259967
"6574",0.799079989248621,0.093350805169863,0.0655854422596117,0.0419837633219039
"6575",0.759092302801527,0.112164453686179,0.0757392284329628,0.0530040150793309
"6589",0.823262805185114,0.0819500880412406,0.0591525773070231,0.0356345294666225
"6591",0.774458982980119,0.104941331940497,0.0719053854326083,0.0486942996467758
"6592",0.826338601080328,0.080499155905591,0.0583174567561702,0.0348447862579112
"6594",0.837863137950493,0.0750614645138778,0.0551527306947007,0.0319226668409282
"6595",0.783509606926776,0.100682986650776,0.0696080737401747,0.0461993326822739
"6596",0.76788555685399,0.108032293399783,0.0735555411533736,0.0505266085928539
"6597",0.798296265480804,0.0937200388315477,0.0657900938136984,0.0421936018739497
"6598",0.75669655549287,0.113289731081867,0.0763295339251652,0.0536841795000982
"6600",0.799377931558067,0.093210431891529,0.0655075800038215,0.0419040565465821
"6601",0.859508014298218,0.064845590799397,0.0490484885547285,0.0265979063476567
"6602",0.792171158074996,0.09660513161893,0.0673815166430593,0.0438421936630145
"6603",0.87123876215263,0.0593091868836829,0.045646093395179,0.0238059575685083
"6604",0.804354269962953,0.0908655090736278,0.0642020629849685,0.0405781579784504
"6605",0.778136273621371,0.103211502007483,0.0709755457142675,0.0476766786568783
"6608",0.771189450261384,0.106478936178976,0.0727280639018537,0.0496035496577863
"6609",0.859368948457844,0.0649112291177952,0.0490884113902139,0.0266314110341473
"6610",0.845460363850173,0.0714760042865563,0.0530347186450528,0.0300289132182181
"6611",0.826637146851563,0.0803583156370377,0.0582361872120698,0.0347683502993296
"6615",0.802154544368963,0.0919021338905956,0.0647803249239319,0.0411629968165098
"6620",0.851186806840749,0.0687731998111805,0.0514209501865651,0.0286190431615049
"6621",0.758751077448589,0.112324740981399,0.0758234261675318,0.0531007554024802
"6622",0.755233839561782,0.113976648140556,0.0766889732150406,0.0541005390826215
"6624",0.775433138483343,0.104483127874185,0.0716595322507508,0.0484242013917207
"6625",0.855768488837983,0.0666106425784358,0.0501187614751626,0.0275021071084191
"6626",0.75450017372382,0.114321156586688,0.0768689839070799,0.0543096857824119
"6628",0.778778229739854,0.102909470908884,0.0708127225687385,0.0474995767825239
"6630",0.778136273621371,0.103211502007483,0.0709755457142674,0.0476766786568786
"6634",0.833517289890811,0.0771122007400453,0.0563528373256622,0.0330176720434814
"6644",0.755190725321072,0.113996893980567,0.0766995567294032,0.0541128239689578
"6657",0.789789796205458,0.0977265135746701,0.0679964414946324,0.0444872487252397
"6659",0.799675532394369,0.093070217023484,0.0654297731562936,0.0418244774258537
"6660",0.827497268533659,0.0799525413750406,0.0580018373883706,0.0345483527029304
"6668",0.782363595528318,0.101222345034313,0.0699006043206508,0.0465134551167173
"6669",0.836193152195763,0.075849530134195,0.0556148709935758,0.0323424466764664
"6670",0.795175632893893,0.095190079892283,0.066602662965201,0.0430316242486233
"6671",0.811796746918708,0.0873573195827241,0.0622316010219961,0.0386143324765718
"6672",0.808445181876831,0.0889373277441263,0.0631216488945765,0.0394958414844665
"6674",0.813067979930626,0.0867579613808822,0.0618928453113175,0.0382812133771745
"6676",0.811265050799233,0.087607991541726,0.0623730957812951,0.0387538618777462
"6679",0.800380966261449,0.0927378414897137,0.065245204345859,0.0416359879029786
"6682",0.807870050789603,0.0892084312232812,0.0632739367930047,0.0396475811941116
"6683",0.846152379865202,0.0711493903706329,0.05284050223616,0.0298577275280052
"6684",0.812821330275664,0.0868742540966122,0.0619586223678156,0.0383457932599079
"6686",0.749978430962277,0.116443929844188,0.0779743752961023,0.0556032638974329
"6687",0.794114578628363,0.0956898475574062,0.0668781085662185,0.0433174652480124
"6688",0.776848233621218,0.103817462390251,0.0713017914998929,0.0480325124886381
"6692",0.818153729673231,0.0843597883603754,0.0605311252026654,0.0369553567637277
"6693",0.837768988426746,0.0751058944445533,0.0551788175002857,0.0319462996284154
"6694",0.867162018096024,0.061233100556672,0.0468364180829734,0.0247684632643309
"6697",0.772910241131679,0.105669727393738,0.0722955531232658,0.0491244783513166
"6698",0.826238993026286,0.0805461461123705,0.0583445635543584,0.0348702973069852
"6699",0.827728245285511,0.0798435728853412,0.0579388521794166,0.0344893296497312
"6700",0.847975119747948,0.0702890910401771,0.0523278968465902,0.0294078923652847
"6702",0.809162190793493,0.0885993350531719,0.0629316114090123,0.0393068627443226
"6706",0.819424858299663,0.0837603065042388,0.0601891438141195,0.0366256913819783
"6708",0.746858545601218,0.117908069819842,0.0787330209220358,0.0565003636569049
"6710",0.764085653752082,0.109818335135707,0.0745025022077861,0.0515935089044243
"6713",0.805483297701574,0.0903334035072903,0.0639045374515737,0.0402787613395623
"6714",0.81534599337005,0.0856838381949971,0.0612841896285012,0.0376859788064514
"6715",0.81732538894011,0.084750427730271,0.0607536265315345,0.0371705567980847
"6716",0.817532756549447,0.0846526360178853,0.0606979514495291,0.0371166559831385
"6717",0.805555962981382,0.0902991555738919,0.0638853714613573,0.0402595099833685
"6718",0.76567782263812,0.109070047776046,0.0741063384674138,0.0511457911184202
"6719",0.792094661583628,0.0966411564883159,0.0674013027514499,0.043862879176606
"6721",0.780058014115315,0.102307307834253,0.0704876793944113,0.047146998656021
"6722",0.766637745412295,0.108618855421242,0.0738670618722236,0.0508763372942401
"6724",0.776888568176328,0.103798487830418,0.0712915842632971,0.0480213597299575
"6725",0.769706948433632,0.107175999821655,0.0730998407530171,0.0500172109916956
"6726",0.787932001390604,0.0986012249297957,0.068474705907315,0.0449920677722852
"6728",0.804427264497859,0.0908311080822224,0.0641828421589446,0.0405587852609745
"6729",0.77591905556719,0.104254558954272,0.0715367717005309,0.0482896137780072
"6735",0.767262254343295,0.108325298372356,0.0737112192635342,0.0507012280208151
"6736",0.799898508975,0.0929651598189507,0.0653714544221859,0.0417648767838637
"6737",0.835591025133269,0.0761336659408111,0.0557812005540633,0.0324941083718565
"6739",0.840078145037549,0.0740161585411428,0.054537872506279,0.0313678239150293
"6744",0.73104577887738,0.125322052729636,0.0825280127833596,0.0611041556096241
"6746",0.8444932146421,0.0719324690787965,0.0533057872016989,0.0302685290774045
"6747",0.787737770039607,0.0986926691502327,0.0685246344372012,0.0450449263729589
"6749",0.8031834658601,0.0914172686304996,0.0645100756372374,0.0408891898721634
"6752",0.837297561044896,0.0753283634595161,0.0553093813435075,0.0320646941520802
"6753",0.806932571310406,0.0896503198570066,0.0635218923402224,0.0398952164923647
"6756",0.803330114130335,0.0913481603372006,0.0644715247690416,0.0408502007634228
"6758",0.76193664576251,0.110828166420965,0.0750358174089065,0.0521993704076184
"6759",0.768921712637272,0.10754517942623,0.073296445029549,0.0502366629069483
"6760",0.743088469830782,0.119676760705633,0.0796453920878427,0.0575893773757422
"6763",0.772664993875205,0.105785062605491,0.0723572588542998,0.0491926846650043
"6765",0.797135035812005,0.0942670938191602,0.066092892866787,0.0425049775020474
"6766",0.772501388283854,0.105862002028854,0.0723984111458349,0.0492381985414576
"6769",0.771025071399995,0.106556230224202,0.0727693246153884,0.0496493737604151
"6770",0.785592366699064,0.099702645167413,0.0690752003491626,0.0456297877843604
"6771",0.767760992879989,0.108090850213668,0.0735866635828873,0.0505614933234557
"6772",0.793544430389845,0.0959583795065973,0.0670259419873341,0.0434712481162232
"6774",0.767054218731167,0.108423089395234,0.0737631485557909,0.0507595433178087
"6775",0.747211414347039,0.117742492601759,0.0786473806961143,0.0563987123550877
